"timestamp","direction","dpu_id"
"2018-02-27T18:22:11.982Z",-1,"283"
"2018-02-27T18:22:17.149Z",1,"283"
"2018-02-27T18:22:34.182Z",-1,"283"
"2018-02-27T19:28:27.895Z",-1,"283"
"2018-02-27T19:39:15.664Z",-1,"283"
"2018-02-27T19:39:47.364Z",-1,"283"
"2018-02-27T19:49:43.465Z",1,"283"
"2018-02-27T19:52:56.599Z",1,"283"
"2018-02-27T20:18:05.105Z",-1,"283"
"2018-02-27T20:18:07.172Z",-1,"283"
"2018-02-27T20:23:42.040Z",1,"283"
"2018-02-27T20:29:42.075Z",-1,"283"
"2018-02-27T20:35:19.476Z",1,"283"
"2018-02-27T20:37:45.376Z",-1,"283"
"2018-02-27T20:37:46.010Z",-1,"283"
"2018-02-27T20:46:37.878Z",1,"283"
"2018-02-27T21:00:41.448Z",1,"283"
"2018-02-27T21:00:44.815Z",1,"283"
"2018-02-27T21:06:02.784Z",-1,"283"
"2018-02-27T21:06:05.351Z",1,"283"
"2018-02-27T21:09:11.955Z",-1,"283"
"2018-02-27T21:09:19.455Z",-1,"283"
"2018-02-27T21:24:33.959Z",-1,"283"
"2018-02-27T21:24:36.292Z",1,"283"
"2018-02-27T21:24:51.759Z",-1,"283"
"2018-02-27T21:24:56.992Z",-1,"283"
"2018-02-27T21:27:00.724Z",-1,"283"
"2018-02-27T21:27:06.590Z",-1,"283"
"2018-02-27T21:29:41.256Z",1,"283"
"2018-02-27T21:29:41.423Z",1,"283"
"2018-02-27T21:40:22.624Z",1,"283"
"2018-02-27T21:42:44.991Z",1,"283"
"2018-02-27T21:43:34.924Z",1,"283"
"2018-02-27T21:43:36.958Z",1,"283"
"2018-02-27T21:55:39.059Z",1,"283"
"2018-02-27T21:55:39.526Z",1,"283"
"2018-02-27T22:39:23.968Z",1,"283"
"2018-02-27T22:39:48.002Z",-1,"283"
"2018-02-27T22:48:45.204Z",-1,"283"
"2018-02-27T22:58:06.838Z",-1,"283"
"2018-02-27T22:58:10.738Z",-1,"283"
"2018-02-27T23:03:40.639Z",-1,"283"
"2018-02-27T23:09:19.907Z",1,"283"
"2018-02-27T23:09:20.041Z",1,"283"
"2018-02-27T23:22:24.210Z",-1,"283"
"2018-02-27T23:32:54.045Z",1,"283"
"2018-02-28T00:15:26.787Z",1,"283"
"2018-02-28T00:18:35.754Z",-1,"283"
"2018-02-28T00:25:06.289Z",1,"283"
"2018-02-28T00:25:06.622Z",1,"283"
"2018-02-28T00:38:30.358Z",1,"283"
"2018-02-28T00:48:50.727Z",-1,"283"
"2018-02-28T00:48:52.561Z",-1,"283"
"2018-02-28T01:14:24.265Z",-1,"283"
"2018-02-28T01:41:58.838Z",-1,"283"
"2018-02-28T01:48:42.873Z",-1,"283"
"2018-02-28T01:49:11.939Z",1,"283"
"2018-02-28T01:49:42.206Z",-1,"283"
"2018-02-28T01:52:05.107Z",-1,"283"
"2018-02-28T02:10:02.744Z",-1,"283"
"2018-02-28T02:10:25.077Z",-1,"283"
"2018-02-28T02:11:19.377Z",-1,"283"
"2018-02-28T02:12:01.477Z",-1,"283"
"2018-02-28T02:19:24.179Z",-1,"283"
"2018-02-28T02:23:31.296Z","-1","423"
"2018-02-28T02:23:50.246Z",-1,"283"
"2018-02-28T02:23:57.013Z",1,"283"
"2018-02-28T02:24:45.680Z",-1,"283"
"2018-02-28T02:35:46.582Z",1,"283"
"2018-02-28T03:47:23.229Z",-1,"283"
"2018-02-28T04:13:28.620Z","1","423"
"2018-02-28T09:51:45.299Z",1,"283"
"2018-02-28T09:52:27.032Z",1,"283"
"2018-02-28T10:47:30.308Z",-1,"283"
"2018-02-28T10:48:36.409Z",-1,"283"
"2018-02-28T12:40:23.735Z","1","423"
"2018-02-28T13:07:22.486Z","-1","423"
"2018-02-28T16:10:45.168Z",1,"283"
"2018-02-28T16:10:47.535Z",1,"283"
"2018-02-28T16:14:10.902Z",1,"283"
"2018-02-28T16:14:44.969Z",-1,"283"
"2018-02-28T16:14:47.936Z",1,"283"
"2018-02-28T16:21:05.537Z",-1,"283"
"2018-02-28T16:21:10.937Z",1,"283"
"2018-02-28T16:21:48.904Z",-1,"283"
"2018-02-28T16:21:55.104Z",1,"283"
"2018-02-28T16:24:28.444Z",-1,"283"
"2018-02-28T16:24:30.404Z",1,"283"
"2018-02-28T16:27:34.255Z","-1","423"
"2018-02-28T16:30:12.172Z",1,"283"
"2018-02-28T16:34:39.740Z",1,"283"
"2018-02-28T16:41:42.241Z",-1,"283"
"2018-02-28T16:41:45.341Z",1,"283"
"2018-02-28T16:41:49.208Z",-1,"283"
"2018-02-28T16:41:52.108Z",-1,"283"
"2018-02-28T16:56:34.844Z",1,"283"
"2018-02-28T16:57:21.044Z",1,"283"
"2018-02-28T17:04:14.645Z",1,"283"
"2018-02-28T17:28:56.150Z",1,"283"
"2018-02-28T17:30:45.084Z",1,"283"
"2018-02-28T17:33:07.518Z",1,"283"
"2018-02-28T17:39:05.819Z",1,"283"
"2018-02-28T17:39:39.119Z",1,"283"
"2018-02-28T17:44:48.686Z",1,"283"
"2018-02-28T18:04:52.557Z",1,"283"
"2018-02-28T18:08:24.258Z",1,"283"
"2018-02-28T18:11:16.358Z",1,"283"
"2018-02-28T18:31:31.429Z",1,"283"
"2018-02-28T18:34:01.629Z",-1,"283"
"2018-02-28T18:34:03.529Z",1,"283"
"2018-02-28T18:37:56.163Z",-1,"283"
"2018-02-28T18:37:58.230Z",1,"283"
"2018-02-28T18:38:08.663Z",-1,"283"
"2018-02-28T18:38:12.497Z",1,"283"
"2018-02-28T18:38:39.197Z",-1,"283"
"2018-02-28T18:38:48.630Z",1,"283"
"2018-02-28T18:38:52.604Z",-1,"283"
"2018-02-28T18:38:55.797Z",1,"283"
"2018-02-28T18:41:40.397Z",-1,"283"
"2018-02-28T18:41:44.097Z",1,"283"
"2018-02-28T18:42:04.731Z",-1,"283"
"2018-02-28T18:42:08.331Z",1,"283"
"2018-02-28T18:42:14.631Z",-1,"283"
"2018-02-28T18:42:17.231Z",1,"283"
"2018-02-28T18:43:13.031Z",-1,"283"
"2018-02-28T18:43:21.731Z",1,"283"
"2018-02-28T18:45:24.465Z",-1,"283"
"2018-02-28T18:45:27.698Z",1,"283"
"2018-02-28T18:45:31.732Z",-1,"283"
"2018-02-28T18:45:36.465Z",1,"283"
"2018-02-28T18:45:40.432Z",-1,"283"
"2018-02-28T18:45:42.965Z",1,"283"
"2018-02-28T18:47:16.565Z",-1,"283"
"2018-02-28T18:47:21.799Z",1,"283"
"2018-02-28T18:47:26.765Z",-1,"283"
"2018-02-28T18:47:29.899Z",1,"283"
"2018-02-28T19:02:25.336Z",-1,"283"
"2018-02-28T19:02:29.569Z",1,"283"
"2018-02-28T19:09:21.737Z",-1,"283"
"2018-02-28T19:09:39.970Z",1,"283"
"2018-02-28T19:10:32.071Z",-1,"283"
"2018-02-28T19:10:34.837Z",1,"283"
"2018-02-28T19:18:37.506Z",1,"283"
"2018-02-28T19:20:01.439Z",-1,"283"
"2018-02-28T19:21:54.973Z",-1,"283"
"2018-02-28T19:27:43.974Z",-1,"283"
"2018-02-28T19:27:48.574Z",1,"283"
"2018-02-28T19:30:03.241Z",-1,"283"
"2018-02-28T19:32:26.474Z",-1,"283"
"2018-02-28T19:32:28.408Z",1,"283"
"2018-02-28T19:32:31.841Z",-1,"283"
"2018-02-28T19:35:56.509Z",1,"283"
"2018-02-28T19:52:30.346Z",-1,"283"
"2018-02-28T19:54:59.413Z",1,"283"
"2018-02-28T20:23:34.985Z",-1,"283"
"2018-02-28T20:23:36.418Z",-1,"283"
"2018-02-28T20:26:32.186Z",-1,"283"
"2018-02-28T20:26:34.152Z",1,"283"
"2018-02-28T20:30:36.887Z",1,"283"
"2018-02-28T20:37:30.789Z",1,"283"
"2018-02-28T20:37:30.855Z",1,"283"
"2018-02-28T21:13:27.832Z",-1,"283"
"2018-02-28T21:15:46.533Z",-1,"283"
"2018-02-28T21:17:42.799Z",-1,"283"
"2018-02-28T21:17:44.932Z",-1,"283"
"2018-02-28T21:20:01.465Z",-1,"283"
"2018-02-28T21:30:35.700Z",1,"283"
"2018-02-28T21:30:36.667Z",1,"283"
"2018-02-28T21:33:46.767Z",-1,"283"
"2018-02-28T21:47:38.204Z",1,"283"
"2018-02-28T21:54:02.472Z",1,"283"
"2018-02-28T21:54:35.906Z",1,"283"
"2018-02-28T22:02:24.632Z","1","423"
"2018-02-28T22:24:56.947Z",1,"283"
"2018-02-28T22:25:26.980Z",-1,"283"
"2018-02-28T22:31:10.947Z",1,"283"
